LATITUDE,LONGITUDE
40.6822755,-74.00043
40.6801665,-73.8448781
40.8047862,-73.9665828
40.75361345,-73.97658004429898
40.63246735,-74.02712985
40.7685368,-73.9852647
40.7313717,-73.823976
40.7422489,-73.9831597
40.7194074,-73.9946224
40.6373422,-74.0108511
40.62606965,-74.13364327189225
40.7019741,-73.8949786
,
40.7449704,-73.9989723
40.636474050000004,-74.07647670321117
40.7437157,-73.9737977
40.7139602,-73.9230388
40.7056103,-74.0082609
40.7159358,-73.9966617
40.6321066,-73.92864724746424
40.7189792,-74.0010411
40.7293688,-73.7807493
40.79853115,-73.93387059568906
,
40.7774392,-73.952309
40.710443850000004,-74.00894649618152
40.67849365,-73.86956773623736
40.7190849,-74.0001395
40.69395776190476,-73.95590952380952
40.7346296,-73.9383454
40.71558995,-73.99887766406681
40.7419258,-73.9537797
40.6916784,-73.9861446
40.842668,-73.941957
40.7038002,-73.93073
,
40.753594,-73.9873522
40.807046117647054,-73.928207
40.7213452,-73.9058173
40.7587789,-73.9380438
,
40.7508982,-73.9785502
40.8133842,-73.9447813
40.8545061,-73.9023361
40.7215274,-73.9043555
40.7369959,-73.99743805
40.7479698,-73.9924704
40.6077255,-73.9849061
40.7310025,-73.993706
40.667724449999994,-73.9878589020015
40.7024228,-73.9955097
40.7007844,-73.9883115
40.75414485714286,-73.98224014285714
40.8354639,-73.8555786
40.729679,-74.0041213
40.6246741,-73.96398855000001
40.6879678,-73.9800535
40.719117,-73.9454171
40.7951535,-73.9698231
40.637359,-74.0083203
40.791606,-73.973885
40.662647,-73.934637
40.83745510526315,-73.88781163157896
40.740175,-73.9868031
40.7309012,-73.9833892
40.7646864,-73.9931785985386
40.7173242,-74.0051992
40.74462755,-73.99809410901324
40.83316205,-73.8273330989339
40.664703849999995,-73.98971779524177
40.738833549999995,-73.98843334009717
40.7130201,-73.7821761
40.7410352,-73.9914328
40.729453250000006,-74.00066740932698
40.7457488,-73.9868332
40.6881808,-73.9546924
40.7340565,-73.9924563
40.7806652,-73.9528593
40.81734954545455,-73.93836481818182
40.7339168,-74.0083817
40.7838048,-73.9780868
40.749190549999994,-73.97736810283462
40.732051,-74.0051555
40.7523299,-73.8595902
40.7914246,-73.9466986
40.7323251,-74.0038428
40.75772,-73.98051049417417
40.7776746,-73.98008316234458
40.7435965,-73.9187293
40.7159012,-73.994829
,
40.8820605,-73.8822467
40.74211,-73.853678
40.7626457,-73.7704946
40.6918651,-73.9366794
40.81875945,-73.89441926103692
,
40.7205179,-73.9900978
40.7229922,-73.9854912
40.73408846938775,-74.00243624489796
40.5168371,-74.2343843
40.7120565,-74.0082296
40.8839365,-73.8623932
40.7419848,-74.00058048724742
40.7496218,-73.9953327
40.63585165217391,-73.93342080434782
40.630250775510206,-74.00439179591837
40.6800287,-73.9406217
40.7951047,-73.9487496
40.664202,-73.909442
40.78786706896552,-73.97701389655172
40.82273105,-73.81869648287014
40.6657185,-73.7581779
40.76231930612245,-73.98639736734694
40.63577215,-73.9504210885975
40.7571999,-73.8382131
40.7597094,-73.9005718
,
40.7488467,-73.8968116
40.7559064,-74.0005322
40.8192308,-73.9192495874095
40.763535250000004,-73.97226187402164
40.8333265,-73.9145951
40.7029465,-73.9894489
40.8483816,-73.9116391
40.6348867,-73.9649876
40.7412726,-73.9853539
40.516773,-74.2331223
40.712272049999996,-74.01543606304264
40.7024228,-73.9955097
40.550824649999996,-74.2106213039013
40.7708252,-73.8734887
40.7061186,-74.0182811
40.7567908,-73.8736468
40.7665995,-73.8877136
40.694938199999996,-73.9042965298757
40.74775965,-74.00700524999999
40.679722,-73.9780478
40.7505748,-73.9351951
40.7565434,-73.96920454162097
40.7597094,-73.9005718
40.7068082,-73.790859
40.73226535,-74.00096030264012
40.70209878378378,-73.99535367567567
40.759774199999995,-73.99604740000001
40.6728538,-73.9626391
40.7400959,-73.9977377
40.6337701,-74.076245
40.687511,-73.9979469
40.8219319,-73.9393587
40.75964865,-73.98700765640905
40.7464141,-73.9841383
40.7083413,-74.00717411400153
40.7115025,-74.0124388
40.71585235,-73.99771353195813
40.7587789,-73.9380438
46.3646444,-62.8638243
40.75937154545455,-73.97038854545454
40.7253782,-73.7241418
40.6619763,-73.95052445211398
40.64506514999999,-74.01454884999998
40.815673000000004,-73.903615
,
40.7111162,-73.95151762216024
40.766745,-73.832714
40.7110544,-73.9253166
40.7293688,-73.7807493
40.7445177,-73.8967546
40.7596202,-73.9217986
40.660944,-73.95324791635798
,
40.753435,-73.974475
40.6761311,-73.9990654
46.3144754,11.0480288
40.7430465,-73.9961727
40.760791,-73.9108939
,
40.59348315,-73.95178139651964
40.7636998,-73.9289325
40.7408538,-73.9164279
40.6983825,-73.9726875
40.7703762,-73.9514229
40.7761691,-73.9815274
40.7504861,-73.98605621935371
40.8410264,-73.9252662
40.7442268,-73.9953225
40.749685,-73.9879616
40.6767459,-73.9499772
40.697777,-73.8025471
40.6801665,-73.8448781
40.755585,-73.9228489
40.7343471,-73.93587
40.7553536,-73.9564818
40.7108991,-73.7272908
40.6643994,-73.8228002
40.7064468,-73.7923663
40.7274216,-73.9827315
40.8471545,-73.9355353
40.70999965,-74.00868458023999
40.881842500000005,-73.86343880000001
40.723065250000005,-73.9920127189456
40.729822,-73.9920048
40.63090415,-73.96602177230709
40.7192891,-73.9529959
40.6987347,-73.93524818295185
40.68801345,-73.96422226149377
40.6718521,-73.7645431
40.638402,-74.0176529
40.72489,-73.865697
40.7415489,-73.99934
40.7706806,-73.8740759
40.825204,-73.951224
40.8152284,-73.8817428
,
40.7684351,-73.7770774
40.6257623,-74.1558944
40.71155485,-74.01141990722878
40.7135155,-73.96224506729403
40.7393593,-74.001157
40.7563593,-73.8236297
40.6351262,-74.12649780390879
40.7554453,-73.97674589479942
40.6753656,-73.9563806
46.3144754,11.0480288
40.7715244,-73.9615969
40.62184085,-74.0319812
40.7120094,-73.9192648
40.7053128,-74.01291072290456
40.7423183,-73.9833132
40.7621248,-73.8354043
40.8142658,-73.9596702
40.846371,-73.91892550160722
40.82210809251219,-73.89184428309844
40.8461732,-73.9327005
40.7676505,-73.989397
40.74690425,-73.97761722999145
40.798678100000004,-73.9424335251002
40.7547793,-73.8360085
40.7587789,-73.9380438
40.7430465,-73.9961727
40.740629150000004,-74.0073491115107
40.836074,-73.8536314
40.6992548,-73.92684165
40.72024566666667,-73.98861766666667
40.67092755,-73.98509834701179
40.667812,-73.98051415
40.72923185,-74.00339099912776
40.6259385,-74.1347144
40.61241755555556,-73.97890677777778
40.583554408163266,-73.9501917755102
40.7596789,-73.9753576
40.7886976,-73.9745247
40.8176621,-73.9231896
40.682569,-73.929092
40.67324445,-74.01212019553572
40.8911482,-73.8584125
40.731477,-74.0056977
40.7343128,-73.8737349
40.7550276,-73.9822137
40.7493775,-73.984108
,
40.7141218,-73.99894719314659
40.749868,-73.862726
40.7028634,-73.993753
40.7563593,-73.8236297
40.7148956,-73.99132295266413
40.632123560010044,-73.88796576752391
40.669973299999995,-73.98486045000001
40.723065250000005,-73.9920127189456
40.7649565,-73.98748523085197
40.7019741,-73.8949786
40.7561935,-73.9777885
40.7385355,-74.003964
40.6007127,-73.99220505
40.724687200000005,-74.00970868916102
40.82030305,-73.81758355170179
40.5232315443038,-74.23925206329113
40.8799239,-73.9043107
40.7446222,-73.9486711
40.7214899,-73.9846873
40.7655456,-73.9817715
40.6818502,-74.0039694483845
40.7537186,-73.9210609
40.66673425,-73.9520164508539
40.6708061,-73.9847592
40.871227,-73.8480564
40.6323825,-73.9950644
40.6411581,-73.9829391
40.6104958,-73.9544319
40.7525203,-73.96768870833803
40.7293688,-73.7807493
40.77466685,-73.95877998400373
,
40.6034433,-73.9779512
,
40.7418338,-73.9827137
40.755752349999995,-73.97351235
40.71363828571428,-74.00908114285714
40.7064468,-73.7923663
40.7770944,-73.9571567
40.758653,-73.9655557
40.5790499,-73.83639975
40.724445700000004,-74.00842301375218
40.585415749999996,-74.1681451414919
40.7922821,-73.9406837
40.830632699999995,-73.90530818527174
40.680361,-73.9402653
40.59736765,-73.81962274343627
40.8519189,-73.9346406
,
40.855198,-73.9296614
40.75317233333333,-73.98544077777778
40.7293688,-73.7807493
40.7149555,-74.0153365
40.7100561,-74.0119204
,
40.6164568,-73.90685323487655
40.6640599,-73.8411715
40.6989447,-73.7956733
40.7353315,-73.8610541
40.7655761,-73.9878255
46.3144754,11.0480288
40.6415821,-74.01724974999999
40.7636998,-73.9289325
,
40.7360291,-73.8588697
40.72125805,-73.9872597315678
40.70842965,-74.00566350274671
40.7771752,-73.952497
40.814922200000005,-73.95775346666666
40.7118326,-73.9647216
40.6699277,-73.9583973
40.7117857,-73.99381454197517
40.7019741,-73.8949786
40.7657056,-73.7892338
40.8977468,-73.8670575
40.7044356,-73.93001015475227
40.7567269,-73.9643068
,
40.8068203,-73.9533987
40.7187827,-74.0004138
40.678781400000005,-73.95118321451463
40.6246434,-73.94616335
40.60496535,-73.99831282955658
40.633981649999996,-74.02710325553161
40.743917350000004,-73.98493365008498
40.7188489,-74.0008574
40.759513350000006,-73.98250663839617
40.5907644,-73.9694668
40.7064468,-73.7923663
40.6756234,-73.978045
40.753775,-73.9691986
40.7422151,-73.951413
40.7823294,-73.9041984
40.7178926,-73.99676796897285
40.7581268,-73.9893657
40.5964865,-74.08513265070252
40.7587789,-73.9380438
40.749868,-73.862726
40.7142335,-73.9923966
40.6915053,-73.9864292
40.823637000000005,-73.95236299999999
40.7697087,-73.98107859153276
40.75977055,-73.98355393672435
40.676460250000005,-73.88153735
40.71061885,-73.92618111293999
40.7081627,-73.9195643
40.7709075,-73.9299954
40.63583495,-73.96224522678753
40.7297373,-73.9895457
40.715754,-74.003128
40.71155485,-74.01141990722878
40.7000021,-73.9197963
40.51790015679675,-74.23429377564965
40.760189350000005,-73.96588267965286
40.6887402,-73.9908157
40.6506566,-73.95713282448251
40.704209750000004,-73.93060259965236
40.7910086,-73.9471971
40.7684416,-73.9212768
40.7453743,-73.9822453
40.6880379,-73.832741
40.6810532,-74.0087457
40.76132165789474,-73.83297265789474
40.739145949999994,-74.00362499071659
40.7446222,-73.9486711
40.6831965,-73.9927143
40.7615496,-73.9831553
40.73797916326531,-73.87941359183674
40.7143408,-73.99901626497609
40.68133915,-73.96697298336994
40.7636998,-73.9289325
40.754603,-73.9756765
40.7120094,-73.9192648
40.7722806,-73.9549444
40.7543705,-73.973706
40.80864575,-73.92245492803738
40.7390267,-74.00580088243123
40.75673315,-73.96664208834446
40.6083871,-73.9599795
40.86262275026014,-73.90288981789747
40.68060055,-73.9969669010936
40.5880048,-73.9838172
40.59968015,-73.9993141322195
40.72593,-73.949881
,
40.693429949999995,-73.95558685590775
40.6709767,-73.94227105198166
40.7887674,-73.9744728
40.79952185,-73.96232146593329
40.697777,-73.8025471
40.7006076,-73.7941708
40.7513407,-73.9354122
40.5963609,-73.97696850970142
40.7771024,-73.9785029
40.5987374,-73.9614238
40.7343471,-73.93587
40.6359115,-74.0089174
40.76093435,-73.99112715670722
40.8404484,-73.8735947
40.6921413,-73.9875569
40.66669015,-73.98783628074203
40.5837609,-73.9498634
40.772778,-73.8767054
,
40.562710095327525,-74.19098126817225
40.7033921,-73.9120012
40.7139602,-73.9230388
40.7593219,-73.833484
40.822448529411766,-73.86731717647058
40.7130201,-73.7821761
40.6261372,-74.1294251
,
40.7563593,-73.8236297
40.7275228,-73.9792838
40.7218306,-73.9970897
40.739095,-73.99941516666667
40.5817636,-74.1667102
40.599477300000004,-73.94869781003159
40.76348835,-73.98055450948019
40.854143666666666,-73.88412893333333
40.7520927,-73.925823
40.679882,-73.8853690482945
40.754157,-73.9920313
40.7701218,-73.9622539
40.80750904999999,-73.95952464223805
40.7782472,-73.9812542
40.7293688,-73.7807493
40.7771496,-73.9496076
40.63517625,-74.02005704825581
40.6924795,-73.9913451
40.6753114,-73.9496989
40.7580948,-73.9720223
40.7140236,-74.0125127
40.71155485,-74.01141990722878
40.729453250000006,-74.00066740932698
40.6980102,-73.9252342
40.7451365,-73.9900429
40.759910500000004,-73.99115604836558
40.7262001,-73.9865412
40.7707654,-73.98511645767323
40.6778914,-73.97108179090154
40.71614455,-73.99790367225708
40.6921888,-73.9265577
40.75237475,-73.98850959645108
40.71542309607568,-73.95972086457083
,
40.731687199999996,-74.00368112339979
40.817949,-73.930371
40.639202866666665,-73.9192456
40.6811334,-73.975559
40.82433445,-73.8591757098891
40.6717425,-73.9507324
40.7929592,-73.9455878
40.7621248,-73.8354043
40.578191849999996,-73.93496554856793
40.79267745,-73.9456873754386
40.74103555,-73.99370340745092
40.66364185,-73.9607672277238
40.7221418,-73.9590426
40.7563741,-73.98046835
40.7648888,-73.9834965
40.663155849999995,-73.91666592693505
40.7087364,-74.0069962
,
40.755585,-73.9228489
40.71913909381609,-73.84519613773793
40.6559556,-74.007476
40.8285865,-73.9169745
40.671255,-73.8538777
40.67675925,-73.97996144187601
40.72489,-73.865697
40.611702949999994,-74.08814562683015
40.7366017,-74.0012861
40.67843725,-73.91045240756164
40.684723399999996,-73.86901630375266
40.7443718,-73.979425
40.85585234482759,-73.86777458620689
40.715934399999995,-73.95581773695505
40.71921285,-74.0060201
40.7785462,-73.9483814
40.726059649999996,-73.99229995449107
40.7261091,-74.0013079
40.6508486,-74.0117396
40.7519075,-73.9902101
40.7505535,-73.9694314
,
40.71155485,-74.01141990722878
40.6882255,-73.9550673
40.61307155,-74.12646280108001
40.74551075,-73.98843268777293
40.723065250000005,-73.9920127189456
40.6407298,-73.96499303775865
40.7191907,-73.9876377
40.6116962,-74.1574815949754
40.69054585000001,-73.96017018266636
,
40.74672417948718,-73.99618617948718
40.76246105,-73.97971304210724
40.8003955,-73.9683376
40.7542112,-73.98756460094172
40.6034693,-73.7531794
40.76042355,-73.98999846501576
40.7478862,-73.9926673
40.8560694,-73.8674513
40.6572167,-74.0079356
40.7223077,-73.99663863625234
,
40.6912513,-73.9831859
40.7542431,-73.9492162
40.6912513,-73.9831859
40.81819805,-73.95100897933364
40.74445925,-73.99006647910909
40.74601775,-73.9892039
40.8572328,-73.9048757
40.758643,-73.978443
40.66197285,-73.89232605589103
40.80755285,-73.91992360928924
40.76257170250569,-73.94953376810935
40.72074995,-73.98668909480551
40.7227218,-74.0048801
40.66154036363636,-73.94770136363637
,
40.5859487,-73.8167152
40.7322956,-73.98222962815088
40.723052,-73.803474
40.72223165,-73.9501397226214
40.6566266,-74.0084324
40.7543705,-73.973706
40.678086699999994,-73.93883105
,
40.6921575,-73.8182356
40.7604688,-73.97887349473689
40.73233075,-74.00312705182095
40.7226859,-73.8099919
40.7384506,-73.8856546
40.75251564285715,-73.86692771428571
40.7465309,-73.9823473
40.6118465,-73.91306657222837
40.712272049999996,-74.01543606304264
40.86917621196595,-73.82493425741994
40.7295942,-74.0006325
40.7130201,-73.7821761
40.62508665,-74.00215430784228
40.7257949,-74.00133253826814
40.8485139,-73.8837695
40.6695547,-73.989667
40.63762225,-74.07969091835528
40.7488237,-73.9372931
40.7085507,-73.839216
,
40.7499284,-73.9922321435069
40.7359626,-74.000926
40.6658088,-73.7895839
40.69133825,-73.96301632978006
40.7253436033556,-74.00378880938406
40.7514585,-73.949464
40.8038186,-73.9515835
40.8639143,-73.8956128
40.853797549999996,-73.84312139031172
,
40.77259325,-73.95901580875011
40.65065475,-73.94886906634767
40.7470054,-73.8963233
40.8125398,-73.8847716
40.7497373,-73.9776384
40.75289135,-73.98028705147817
40.774688,-73.9507292
40.663081,-73.9315923
40.7601258,-73.9800192
40.7716883,-73.9564753
40.75109885,-73.99197357789494
,
40.759551,-73.974237
40.6441763,-73.975829
40.865209,-73.92718
40.6668304,-73.7670628
40.7643319,-73.9834308
40.7266382,-73.98449566734155
,
40.7571999,-73.8382131
40.723065250000005,-73.9920127189456
40.8248806,-73.947652
40.7069345,-73.8747366
40.689251346153846,-73.98160119230769
40.8511214,-73.844138
40.6972937,-73.9240859
40.6560508,-73.9597742
40.6932459,-73.8973732
40.8332387,-73.9143362
40.7130756,-73.9572969
40.6853391,-73.9937657
40.7639928,-73.7661243
40.7037176,-73.9880928
40.7505748,-73.9351951
40.7128883,-74.0080601
40.7511342,-73.9744561
40.7180559,-73.997117
40.706488,-73.9442851
40.761643449999994,-73.9601148100281
40.6053083,-74.08328076702529
40.753594,-73.9873522
40.79409255,-73.94025889936222
40.7268801,-73.9831148
40.7176058,-74.0054216
40.6932916,-73.96923037431003
40.70281766666667,-73.98960777777778
40.75731365,-73.96792535266007
40.61451125,-74.07304054851195
40.8392455,-73.9154915
40.7194374,-73.98967479999999
40.685973,-73.8588752
40.7139602,-73.9230388
46.3144754,11.0480288
40.7060227,-73.8761782
40.64147425,-74.01736185000001
40.72910805,-74.00207454783869
40.7446222,-73.9486711
40.754722,-73.817034
40.7011038,-73.91437290561014
40.70787405,-73.78227035032302
40.7592252,-73.9863436
40.7556414,-73.9948846
40.699193,-73.955184
40.749868,-73.862726
40.7064468,-73.7923663
40.7687341,-73.9922367
40.7598169,-73.9368529
40.7366862,-74.0010083
40.7567703,-73.98023613438716
40.7445177,-73.8967546
40.7064468,-73.7923663
40.7636998,-73.9289325
40.7668749,-73.9192
40.749868,-73.862726
40.7734755,-73.9639898
40.7139447,-73.9942578
40.7551257,-73.977116
40.54393789795918,-74.1637647142857
40.8466571,-73.8955002
40.716321,-74.00971153846154
40.81693905,-73.89611048382984
40.7254302,-73.98345683652292
40.7175325,-73.9574611
40.592619600000006,-73.97795142917192
40.7520927,-73.925823
,
40.62670965,-74.16432465
40.71087935,-74.00118711356961
40.736445,-73.98991868880844
40.7019741,-73.8949786
40.6921575,-73.8182356
40.672915950000004,-73.97699397981806
40.712472,-73.9647679
40.695794,-73.9837765
40.6805135,-73.9779193506263
40.655502285714284,-74.00687057142858
40.5744583,-73.98034731622997
40.6785094,-73.9736632
40.6807282,-73.9675584
40.7687711,-73.9853107
40.8669651,-73.89667349977111
40.58774556,-73.98409204000001
40.76132165789474,-73.83297265789474
40.8483926,-73.9179168
40.7060038,-74.012943
40.716731,-73.8198249
40.7194581,-73.99690211002738
40.7142932,-73.7358828
40.7173398,-74.0104359
40.6914157,-73.982755
40.7303245,-73.9895846
40.7638038,-73.9823005
40.7085507,-73.839216
40.7571999,-73.8382131
40.6881932,-73.9795559
40.66609855,-73.88289300193462
40.6327001,-73.9287236
40.72848625,-74.00790390636965
40.768134,-73.9843475
40.7020423,-73.9066086
40.7794271,-73.98292984316242
40.71003769387755,-74.01071473469388
40.723880550000004,-73.9834279135093
40.8493014,-73.9369188
40.764071,-73.9796532
40.6550631,-73.9396124
40.87142104081633,-73.91440169387755
40.68615271428571,-73.91637128571429
40.6818973,-73.96028265000001
40.6986999,-73.91278495660762
40.8320459,-73.8650574
,
40.8800045,-73.8645657
40.7919864,-73.9412206
40.7207973,-73.9972546
40.7597094,-73.9005718
40.75201704081633,-73.93916569387754
40.64920853061225,-74.00938912244898
40.7191907,-73.9876377
40.8226034,-73.9418767
40.8570239,-73.8865245
40.7626457,-73.7704946
40.7033242,-73.8085879
40.7540831,-73.9490134
40.722084699999996,-73.9879889995924
40.7740588,-73.9244828
40.6080471,-73.9732124845073
40.6691142,-73.9586906
40.7539454,-73.9083015
40.8267773,-73.857715351438
40.7541445,-73.9924498
40.8796415,-73.9045069
40.6083609,-74.0047845
40.6801665,-73.8448781
40.735459,-73.9981
40.7532489,-73.9966293
40.7491732,-73.909882
40.6997877,-73.94817687109318
40.825932374999994,-73.899129625
40.768526699999995,-73.95506761221833
40.7717374,-73.9855103
,
40.7439497,-73.9887933
40.716466526315784,-73.95981171052632
40.6990214,-73.9128813
40.690286799999996,-73.9953442603082
40.7086381,-73.95798041526038
40.7130201,-73.7821761
40.73050165217391,-74.00245586956522
40.67478345,-73.9812119902214
40.6914157,-73.982755
40.7827246,-73.9789347
40.68384535,-74.0018549798852
40.7264163,-73.9897056
40.8512543,-73.9283665
40.5988028,-73.9974591
40.83777365,-73.8845894
40.598235333333335,-74.08369116666667
40.7483789,-73.9906177
40.752376,-74.0019566
40.7911604,-73.9393979
40.7307115,-73.9854886
40.6082162,-74.1632436
40.754603,-73.9756765
40.61390725,-74.15744524631793
40.73272735,-73.9544239
40.657674799999995,-73.95005121898117
40.645828333333334,-73.90294366666667
40.6595135,-73.9266793
40.617939449999994,-73.99956554719265
40.866085,-73.9200018
40.754157,-73.9920313
40.7861849,-73.9726071
40.7035131,-73.9091592
40.7570972,-74.0044345
40.69330685,-73.9704183441441
40.633782,-74.0857352
40.596429900000004,-73.97981775
40.740419,-73.805523
40.6603993,-73.98063714738439
40.854332142857146,-73.91591642857144
40.678252,-73.835802
40.7130201,-73.7821761
40.8200092,-73.9161502
40.7347392,-74.0048769
40.6325431,-73.9482677
40.6384531,-73.9486476
40.7851171,-73.9766494
40.752833897959185,-73.98311036734694
40.60640474749499,-73.92366186573146
40.7700089,-73.9577123
,
40.68346725,-73.9928461109626
40.7253782,-73.7241418
40.85427983870967,-73.93802801612902
40.7706806,-73.8740759
40.83287915,-73.91350090997192
40.749868,-73.862726
40.86654945,-73.86192657463533
40.7126018,-73.8026194
40.7296485,-73.9988026
40.6830479,-73.99270634611474
40.7523299,-73.8595902
40.7446222,-73.9486711
40.6220706,-74.0259026
,
40.826310176470585,-73.84983952941177
40.749868,-73.862726
40.7579098,-73.7681108
40.8000638,-73.940405
40.72702204081633,-73.98741157142857
40.6362292,-74.13524302239242
40.752083999999996,-73.98401845
40.676318249999994,-73.95041957239584
40.7171233,-73.9952844
40.72533265,-73.98322250683006
40.71155485,-74.01141990722878
40.552052,-74.212162
40.7158546,-74.0087159
40.7530404,-73.9870671
40.7787256,-73.981325
40.75471795,-73.99107562966383
40.7854097,-73.95718268280334
40.730310450000005,-73.95519931884658
40.7092935,-74.0089886
40.8195382,-73.817309
40.7048816,-74.0086843
40.749868,-73.862726
40.7064468,-73.7923663
40.7538201,-73.9741432
40.791418,-73.9450229
40.7541571,-73.9753267
40.7389987,-73.9916842
40.8609589,-73.9260252
40.7587789,-73.9380438
40.6386971,-74.0059794
40.69848185,-73.94422664885693
40.5837548,-73.9502564
40.5859487,-73.8167152
,
40.7622403,-73.96345975068967
,
40.69264142857143,-73.93960721428572
40.6404852,-74.1313246
40.7463621,-73.9428808
40.7645749,-73.9377064
40.7395891,-73.9844966
40.7570972,-74.0044345
40.7207148,-73.9955965
40.69803575,-73.9214621344574
40.6776746,-73.99462666623624
40.639236,-74.01314454999999
40.7621248,-73.8354043
40.7293688,-73.7807493
40.8545439,-73.8681543
,
40.6692205,-73.89735399413803
40.6872178,-73.9933411
46.3144754,11.0480288
40.7983022,-73.9439788109569
40.6394798,-73.9548406
40.79754535,-73.93395049355541
40.771488,-73.920785
40.71481533333333,-73.95844219047619
40.6912513,-73.9831859
40.6914157,-73.982755
46.3646444,-62.8638243
,
,
40.6919032,-73.9880918
,
40.6744678,-73.9758267
40.7366862,-74.0010083
40.60895385,-74.00499479185012
40.7385982,-73.9961608
40.6788925,-73.9272456
40.74210871428571,-73.95327514285715
40.6422362,-73.95701412539664
40.665298050000004,-73.96502254028664
40.723444400000005,-74.00095434246354
40.7223038,-73.9962281
40.749868,-73.862726
40.7550276,-73.9822137
40.741373,-73.9810484
40.7444967,-73.9918813
40.6801665,-73.8448781
40.7147553,-74.01441859133114
40.748428399999995,-73.98565461987332
40.7064468,-73.7923663
40.74467835,-73.98444780712413
40.6921575,-73.8182356
40.725701400000005,-74.00170070093512
40.7033836,-73.9223332
40.7605227,-73.9675577
40.6253075,-73.94697519479695
40.7799038,-73.9597037
40.7565249,-73.9296268
40.7460875,-74.0013739
40.6798535,-73.94296917567375
40.7215404,-73.9874688
40.75361345,-73.97658004429898
,
40.74968563636364,-73.98330663636364
40.8758468,-73.83613493953446
40.599547799999996,-73.95213402727023
40.726182550000004,-73.98427166492009
40.7090349,-74.0046918
,
,
40.7879316,-73.9539713
40.74713235,-73.98205826496496
40.7643238,-73.9887289
40.7853916,-73.9727142
40.766203,-73.963312
40.80587355,-73.91403575690964
,
40.7532171,-73.7761611
40.7409363,-73.8994859
40.71548315,-73.74210805495147
40.76151145,-73.97349287982578
,
40.7306591,-73.992835
40.6744486,-73.9817243
40.73058835,-74.00238184926734
40.7151291,-73.9936369
40.6487592,-73.95749540942698
40.7395891,-73.9844966
40.7514996,-73.9799312
,
40.7850234,-73.9138105
40.7638238,-73.9778027
40.7438626,-74.006577
40.7520927,-73.925823
40.7621248,-73.8354043
40.7959477,-73.9437439
40.722187,-74.00406233333334
40.67542195,-73.87304885
40.7272465,-73.9866334
40.70191,-73.9064373
40.6985203,-73.9926623
40.6559556,-74.007476
40.7950454,-73.9718637
40.7424107,-74.0070309
,
40.7353315,-73.8610541
40.6776386,-73.9798024
,
40.69133825,-73.96301632978006
40.76132165789474,-73.83297265789474
40.768066,-73.992445
40.781509,-73.9797678
40.6824322,-73.87715427347237
40.7156907,-73.9943209
40.5168371,-74.2343843
40.60613805,-73.96489093131612
40.6800284,-73.9750136
40.866289333333334,-73.925389
,
40.719699,-73.9884274
40.708203499999996,-74.01050652677372
40.6453768,-74.07711200808129
40.8863151,-73.9072003
40.8509943,-73.9390168
40.83602,-73.924298
40.6912513,-73.9831859
40.8068364,-73.96401002881196
40.6933595,-73.9816105
40.72245515,-73.99582606858174
,
,
